PLAYER_ID,PLAYER_NAME,NBA_SEASON,SEASON_WEEK_ID,PTS,REB,AST,STL,BLK,TOV,FG3M,FG3A,FGM,FGA,FTM,FTA,DD,GAMES_PLAYED,FG_PCT,FT_PCT,FG3_PCT
1641744,Zach Edey,2024-25,2024-25_W20,37,22,5,3,4,1,2,2,14,20,7,9,1,3,0.7,0.7777777777777778,1.0
1641744,Zach Edey,2024-25,2024-25_W21,28,52,8,0,7,6,0,3,12,21,4,7,1,4,0.5714285714285714,0.5714285714285714,0.0
1641744,Zach Edey,2024-25,2024-25_W22,32,44,1,4,4,8,0,2,12,17,8,12,1,3,0.7058823529411765,0.6666666666666666,0.0
1641744,Zach Edey,2024-25,2024-25_W3,59,33,5,5,7,14,3,4,24,32,8,11,1,4,0.75,0.7272727272727273,0.75
1641744,Zach Edey,2024-25,2024-25_W4,33,24,3,3,4,3,2,3,11,23,9,10,0,3,0.4782608695652174,0.9,0.6666666666666666
1641744,Zach Edey,2024-25,2024-25_W6,18,14,4,1,2,6,1,2,8,12,1,3,0,2,0.6666666666666666,0.3333333333333333,0.5
1641744,Zach Edey,2024-25,2024-25_W7,38,39,5,2,6,3,2,9,15,29,6,10,1,3,0.5172413793103449,0.6,0.2222222222222222
1641744,Zach Edey,2024-25,2024-25_W8,14,13,1,0,1,4,0,1,6,12,2,4,0,2,0.5,0.5,0.0
1641744,Zach Edey,2024-25,2024-25_W9,16,15,2,0,4,4,2,4,6,12,2,3,0,3,0.5,0.6666666666666666,0.5
1630162,Anthony Edwards,2022-23,2022-23_W1,71,24,12,1,1,11,7,23,29,59,6,12,1,3,0.4915254237288136,0.5,0.3043478260869565
1630162,Anthony Edwards,2022-23,2022-23_W10,80,23,18,2,5,8,6,20,31,67,12,14,1,3,0.4626865671641791,0.8571428571428571,0.3
1630162,Anthony Edwards,2022-23,2022-23_W11,116,29,15,9,4,16,13,30,41,80,21,33,1,4,0.5125,0.6363636363636364,0.4333333333333333
1630162,Anthony Edwards,2022-23,2022-23_W12,87,24,16,2,3,11,9,30,29,76,20,23,1,4,0.3815789473684211,0.8695652173913043,0.3
1630162,Anthony Edwards,2022-23,2022-23_W13,77,13,16,3,0,9,7,21,30,60,10,10,0,3,0.5,1.0,0.3333333333333333
1630162,Anthony Edwards,2022-23,2022-23_W14,112,24,19,10,4,15,14,38,39,87,20,22,0,4,0.4482758620689655,0.9090909090909092,0.3684210526315789
1630162,Anthony Edwards,2022-23,2022-23_W15,127,26,23,6,3,18,18,32,44,84,21,27,1,4,0.5238095238095238,0.7777777777777778,0.5625
1630162,Anthony Edwards,2022-23,2022-23_W16,99,23,18,7,4,18,8,34,37,85,17,25,0,4,0.4352941176470588,0.68,0.2352941176470588
1630162,Anthony Edwards,2022-23,2022-23_W17,67,12,16,2,3,5,6,15,28,57,5,6,0,3,0.4912280701754385,0.8333333333333334,0.4
1630162,Anthony Edwards,2022-23,2022-23_W18,66,10,4,3,1,9,4,14,23,48,16,17,0,2,0.4791666666666667,0.9411764705882352,0.2857142857142857
1630162,Anthony Edwards,2022-23,2022-23_W19,41,13,12,4,4,9,5,15,16,45,4,5,0,2,0.3555555555555555,0.8,0.3333333333333333
1630162,Anthony Edwards,2022-23,2022-23_W2,90,19,19,5,1,11,12,32,33,76,12,16,0,4,0.4342105263157895,0.75,0.375
1630162,Anthony Edwards,2022-23,2022-23_W20,64,13,13,7,4,13,9,21,23,54,9,13,0,3,0.4259259259259259,0.6923076923076923,0.4285714285714285
1630162,Anthony Edwards,2022-23,2022-23_W21,64,13,3,2,3,4,8,19,24,50,8,10,0,2,0.48,0.8,0.4210526315789473
1630162,Anthony Edwards,2022-23,2022-23_W22,68,18,13,1,2,6,9,20,25,49,9,15,1,3,0.5102040816326531,0.6,0.45
1630162,Anthony Edwards,2022-23,2022-23_W24,96,14,22,3,1,9,9,27,38,83,11,18,0,4,0.4578313253012048,0.6111111111111112,0.3333333333333333
1630162,Anthony Edwards,2022-23,2022-23_W25,82,23,10,7,6,10,9,23,28,64,17,24,1,3,0.4375,0.7083333333333334,0.391304347826087
1630162,Anthony Edwards,2022-23,2022-23_W3,67,11,7,6,1,10,10,24,25,53,7,10,0,3,0.4716981132075472,0.7,0.4166666666666667
1630162,Anthony Edwards,2022-23,2022-23_W4,65,25,14,3,0,11,4,18,24,55,13,19,0,4,0.4363636363636363,0.6842105263157895,0.2222222222222222
1630162,Anthony Edwards,2022-23,2022-23_W5,60,13,11,3,2,6,9,23,19,41,13,16,0,2,0.4634146341463415,0.8125,0.391304347826087
1630162,Anthony Edwards,2022-23,2022-23_W6,92,23,14,7,1,11,12,33,33,73,14,16,0,4,0.4520547945205479,0.875,0.3636363636363636
1630162,Anthony Edwards,2022-23,2022-23_W7,84,14,11,13,3,13,5,18,29,59,21,24,0,3,0.4915254237288136,0.875,0.2777777777777778
1630162,Anthony Edwards,2022-23,2022-23_W8,66,20,17,11,0,10,7,17,21,52,17,20,0,3,0.4038461538461538,0.85,0.4117647058823529
1630162,Anthony Edwards,2022-23,2022-23_W9,92,27,24,7,2,13,11,23,33,70,15,25,2,4,0.4714285714285714,0.6,0.4782608695652174
1630162,Anthony Edwards,2023-24,2023-24_W1,45,16,8,0,0,4,7,12,15,42,8,8,1,2,0.3571428571428571,1.0,0.5833333333333334
1630162,Anthony Edwards,2023-24,2023-24_W10,100,13,13,4,4,13,10,24,29,62,32,42,0,3,0.4677419354838709,0.7619047619047619,0.4166666666666667
1630162,Anthony Edwards,2023-24,2023-24_W11,130,21,15,6,4,17,13,27,44,87,29,33,1,4,0.5057471264367817,0.8787878787878788,0.4814814814814814
1630162,Anthony Edwards,2023-24,2023-24_W12,77,22,18,3,1,15,5,15,27,57,18,21,0,4,0.4736842105263157,0.8571428571428571,0.3333333333333333
1630162,Anthony Edwards,2023-24,2023-24_W13,74,15,18,1,0,11,5,17,27,53,15,20,0,3,0.5094339622641509,0.75,0.2941176470588235
1630162,Anthony Edwards,2023-24,2023-24_W14,103,15,31,3,0,12,13,30,34,80,22,26,1,4,0.425,0.8461538461538461,0.4333333333333333
1630162,Anthony Edwards,2023-24,2023-24_W15,90,16,15,3,1,13,10,23,33,65,14,17,0,4,0.5076923076923077,0.8235294117647058,0.4347826086956521
1630162,Anthony Edwards,2023-24,2023-24_W16,64,15,14,3,1,5,9,20,21,46,13,17,1,2,0.4565217391304347,0.7647058823529411,0.45
1630162,Anthony Edwards,2023-24,2023-24_W17,98,17,17,5,2,4,8,26,36,66,18,19,0,3,0.5454545454545454,0.9473684210526316,0.3076923076923077
1630162,Anthony Edwards,2023-24,2023-24_W18,57,17,8,3,1,4,5,15,21,50,10,15,0,2,0.42,0.6666666666666666,0.3333333333333333
1630162,Anthony Edwards,2023-24,2023-24_W19,106,14,13,7,3,11,9,29,35,81,27,27,0,4,0.4320987654320987,1.0,0.3103448275862069
1630162,Anthony Edwards,2023-24,2023-24_W2,86,15,14,4,0,15,8,16,34,56,10,14,0,3,0.6071428571428571,0.7142857142857143,0.5
1630162,Anthony Edwards,2023-24,2023-24_W20,101,22,19,6,5,10,6,26,39,95,17,23,0,4,0.4105263157894737,0.7391304347826086,0.2307692307692307
1630162,Anthony Edwards,2023-24,2023-24_W21,68,18,9,4,3,6,7,15,27,49,7,10,1,2,0.5510204081632653,0.7,0.4666666666666667
1630162,Anthony Edwards,2023-24,2023-24_W22,101,34,29,3,2,11,10,25,39,84,13,18,1,4,0.4642857142857143,0.7222222222222222,0.4
1630162,Anthony Edwards,2023-24,2023-24_W23,56,18,15,4,1,11,1,17,21,50,13,18,1,3,0.42,0.7222222222222222,0.0588235294117647
1630162,Anthony Edwards,2023-24,2023-24_W24,92,17,20,8,0,8,10,32,30,78,22,24,0,4,0.3846153846153846,0.9166666666666666,0.3125
1630162,Anthony Edwards,2023-24,2023-24_W25,103,18,19,3,1,11,8,26,33,66,29,32,0,4,0.5,0.90625,0.3076923076923077
1630162,Anthony Edwards,2023-24,2023-24_W3,125,25,27,8,3,14,7,33,45,95,28,33,0,4,0.4736842105263157,0.8484848484848485,0.2121212121212121
1630162,Anthony Edwards,2023-24,2023-24_W4,56,11,12,4,1,9,9,19,20,51,7,9,0,3,0.392156862745098,0.7777777777777778,0.4736842105263157
1630162,Anthony Edwards,2023-24,2023-24_W5,113,28,23,6,3,11,9,28,36,78,32,33,1,4,0.4615384615384615,0.9696969696969696,0.3214285714285714
