sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
111,1,10,0,B,95,247,33,58,30,114,323,118,60,34,14,46,0,189,370,89,126,47,131,525,193,99,39,18,80,3
112,2,9,0,B,114,267,37,68,30,122,273,150,66,33,16,46,1,166,347,79,116,32,127,502,188,87,30,22,55,4
113,2,9,0,B,120,269,34,63,43,138,296,126,65,40,16,36,0,202,396,76,105,52,150,507,183,89,37,17,53,3
114,3,8,0,B,104,267,41,75,37,122,341,138,64,31,8,42,0,175,367,86,111,40,142,510,188,117,24,14,43,6
115,1,10,0,B,110,292,42,70,30,122,353,161,67,32,9,39,0,172,355,75,114,55,150,510,187,91,35,17,59,5
116,1,10,0,B,122,279,39,69,38,123,353,138,76,13,11,38,1,216,422,89,121,56,157,480,208,104,32,22,65,4
117,1,10,0,B,116,260,42,70,23,125,327,148,71,31,7,44,0,201,388,81,113,42,133,505,190,102,44,16,46,3
118,3,8,0,B,122,270,48,79,28,123,309,153,63,23,8,42,1,151,359,66,100,54,152,504,143,94,34,20,49,2
119,2,9,0,B,125,295,31,62,41,136,349,132,80,20,8,36,0,178,365,88,121,42,140,536,185,98,44,22,75,3
120,1,10,0,B,114,261,50,81,30,106,335,142,65,21,12,44,0,185,390,68,95,51,131,484,195,107,32,17,58,2
121,1,10,0,B,113,267,43,74,25,125,353,137,68,20,8,44,1,178,379,70,107,38,136,499,193,110,27,22,51,3
122,1,10,0,B,131,281,33,71,33,140,344,150,82,22,12,31,1,187,373,88,124,40,154,513,190,102,43,27,55,3
123,2,9,0,B,121,276,32,64,43,125,353,163,66,26,20,34,1,194,397,85,123,51,145,553,180,101,27,18,42,3
124,2,9,0,B,124,285,38,69,28,124,340,182,64,19,8,42,3,174,371,86,120,41,144,481,179,118,44,21,53,5
125,1,10,0,B,109,270,32,65,26,121,328,138,58,20,6,36,0,190,389,82,120,46,152,497,200,104,37,14,59,4
126,1,9,1,B,125,271,44,72,33,134,347,152,63,25,19,33,2,181,365,74,108,46,135,521,170,107,28,19,59,6
127,1,10,0,B,102,250,35,68,35,136,312,130,67,27,6,42,0,216,421,85,124,58,154,514,190,95,37,21,57,5
128,3,8,0,B,119,296,43,75,43,141,347,147,57,19,15,41,1,173,364,75,105,42,139,512,163,102,26,20,56,2
129,0,10,1,B,101,254,36,64,32,114,340,150,76,24,14,50,0,168,371,85,122,46,151,547,168,97,29,24,47,0
130,2,9,0,B,140,282,34,65,32,122,307,143,85,26,14,41,1,192,395,89,119,41,156,578,186,100,38,16,66,2
131,2,8,1,B,111,252,37,64,31,124,361,162,71,24,9,41,3,201,413,84,113,31,139,543,194,92,40,16,63,4
132,1,9,1,B,111,252,34,69,30,114,390,151,72,29,13,47,2,193,410,74,107,45,152,528,157,109,46,16,61,2
133,1,10,0,B,132,299,46,82,29,128,332,156,67,25,14,36,0,202,400,83,135,49,141,512,198,107,31,21,70,6
134,1,10,0,B,93,250,33,71,22,114,311,133,68,25,15,43,0,171,360,73,110,45,133,516,186,99,41,19,55,4
135,1,10,0,B,120,260,44,64,35,121,321,143,71,18,12,43,0,182,394,81,112,53,145,496,210,105,31,14,53,5
136,0,11,0,B,131,293,33,65,41,115,320,166,66,22,20,53,2,192,376,82,125,46,129,495,188,96,28,24,52,3
137,3,8,0,B,118,282,42,68,31,127,356,153,63,33,15,36,0,180,350,78,127,43,152,559,196,107,32,19,56,3
138,2,7,2,B,130,272,45,75,39,109,337,146,72,19,16,48,1,173,360,67,98,50,154,492,164,103,37,16,60,1
139,0,11,0,B,122,292,34,64,29,120,341,123,64,25,13,57,0,204,395,88,126,43,152,526,204,101,36,24,50,5
140,2,9,0,B,129,296,33,62,38,127,314,163,77,19,16,43,3,187,380,71,106,54,170,558,180,93,36,15,58,4
141,2,9,0,B,132,306,41,79,32,131,318,164,84,30,15,35,2,173,374,82,128,53,156,524,175,91,47,19,57,1
142,1,10,0,B,129,287,32,60,32,118,303,140,71,18,10,57,0,208,399,86,115,41,152,533,197,95,31,20,51,5
143,1,10,0,B,122,299,38,70,32,124,340,142,61,28,14,44,0,179,383,69,112,36,132,547,188,109,37,15,62,1
144,2,9,0,B,116,265,45,75,37,115,356,157,73,25,9,29,2,207,384,86,124,39,146,494,197,88,39,16,61,3
145,2,8,1,B,109,270,41,69,28,119,328,167,68,28,19,44,0,209,407,80,120,42,127,482,192,100,28,18,58,4
146,2,9,0,B,127,310,42,66,35,123,330,142,68,20,18,37,0,180,368,71,101,51,138,519,170,89,26,17,54,3
147,1,10,0,B,133,301,48,72,37,121,340,146,74,18,11,41,0,172,367,66,98,51,155,468,204,103,34,18,54,4
148,1,10,0,B,122,276,48,76,30,120,362,137,60,25,17,44,1,178,379,90,129,44,132,469,168,89,28,21,55,3
149,2,8,1,B,135,301,33,61,30,118,357,165,61,24,10,31,3,189,405,84,112,30,131,511,228,114,34,11,50,7
150,2,9,0,B,121,269,44,80,38,127,350,154,71,24,11,54,1,197,401,75,117,44,148,533,181,115,29,17,67,3
151,1,10,0,B,129,286,31,62,34,129,325,167,77,23,11,49,0,179,366,67,93,49,152,509,192,99,34,23,58,3
152,2,9,0,B,112,246,49,77,33,113,317,150,69,29,11,36,1,176,348,81,123,44,172,526,204,108,34,17,60,3
153,1,10,0,B,113,276,39,71,28,134,324,157,68,22,7,38,0,166,340,79,119,41,137,522,168,96,35,19,56,3
154,3,8,0,B,124,276,36,69,34,132,397,158,63,28,13,38,3,185,389,63,94,27,115,511,179,108,38,25,56,4
155,2,9,0,B,117,266,47,71,35,120,363,167,76,15,13,32,1,185,393,85,121,52,140,524,183,102,28,12,59,2
156,2,9,0,B,134,289,39,69,30,117,350,148,76,20,9,40,0,175,353,76,121,34,136,467,163,96,26,20,50,3
157,1,10,0,B,124,298,37,71,35,113,343,148,64,22,8,41,1,172,376,78,122,46,141,504,174,116,26,28,55,3
158,1,10,0,B,115,286,34,59,42,141,341,144,74,30,13,39,1,187,394,78,106,52,137,522,172,89,39,30,69,4
159,2,9,0,B,133,278,41,73,36,109,358,158,74,35,12,46,2,171,356,76,112,45,143,521,163,87,38,20,59,3
160,1,10,0,B,123,285,32,65,31,124,335,163,73,21,13,39,0,182,375,71,103,41,145,493,184,108,28,17,55,2
161,1,10,0,B,126,285,34,65,30,122,325,146,73,24,10,54,0,187,360,82,115,37,136,531,154,85,37,27,56,3
162,2,9,0,B,129,267,43,77,30,121,348,152,62,24,17,33,1,188,374,84,124,42,140,463,196,105,30,16,57,4
163,1,10,0,B,104,245,36,63,27,126,318,176,76,23,8,27,2,193,423,78,119,46,147,576,180,103,24,21,53,4
164,1,10,0,B,129,285,40,78,36,125,303,149,69,30,8,38,1,163,346,72,122,45,155,471,186,107,32,27,48,3
