SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,season
22023,1630529,0022300766,"Feb 12, 2024",NOP @ MEM,W,35,5,9,0.556,3,6,0.5,4,4,1.0,3,6,9,1,5,0,3,3,17,7,1,Herbert Jones,2023-24
22023,1630529,0022300758,"Feb 10, 2024",NOP @ POR,W,37,6,7,0.857,2,3,0.667,0,0,0.0,2,2,4,5,3,0,1,2,14,21,1,Herbert Jones,2023-24
22023,1630529,0022300747,"Feb 09, 2024",NOP @ LAL,L,29,4,8,0.5,3,5,0.6,2,2,1.0,0,0,0,2,2,0,2,4,13,2,1,Herbert Jones,2023-24
22023,1630529,0022300731,"Feb 07, 2024",NOP @ LAC,W,30,5,11,0.455,2,3,0.667,1,2,0.5,2,5,7,2,0,0,1,2,13,7,1,Herbert Jones,2023-24
22023,1630529,0022300718,"Feb 05, 2024",NOP vs. TOR,W,22,3,7,0.429,1,4,0.25,0,0,0.0,2,0,2,2,1,0,1,1,7,15,1,Herbert Jones,2023-24
22023,1630529,0022300659,"Jan 29, 2024",NOP @ BOS,L,27,3,4,0.75,3,4,0.75,0,0,0.0,2,1,3,4,0,0,2,4,9,-7,1,Herbert Jones,2023-24
22023,1630529,0022300648,"Jan 27, 2024",NOP @ MIL,L,20,4,9,0.444,1,4,0.25,0,0,0.0,0,0,0,0,0,1,0,3,9,-14,1,Herbert Jones,2023-24
22023,1630529,0022300640,"Jan 26, 2024",NOP vs. OKC,L,29,6,12,0.5,2,7,0.286,0,0,0.0,0,4,4,1,0,1,2,4,14,-17,1,Herbert Jones,2023-24
22023,1630529,0022300616,"Jan 23, 2024",NOP vs. UTA,W,26,8,9,0.889,4,4,1.0,2,2,1.0,2,3,5,5,1,1,0,4,22,13,1,Herbert Jones,2023-24
22023,1630529,0022300588,"Jan 19, 2024",NOP vs. PHX,L,23,4,9,0.444,1,6,0.167,0,0,0.0,1,2,3,2,0,0,1,1,9,-9,1,Herbert Jones,2023-24
22023,1630529,0022300575,"Jan 17, 2024",NOP vs. CHA,W,24,3,5,0.6,2,3,0.667,1,2,0.5,0,1,1,1,2,0,0,0,9,15,1,Herbert Jones,2023-24
22023,1630529,0022300556,"Jan 15, 2024",NOP @ DAL,L,29,4,5,0.8,1,1,1.0,1,1,1.0,1,2,3,3,0,0,0,2,10,-14,1,Herbert Jones,2023-24
22023,1630529,0022300547,"Jan 13, 2024",NOP @ DAL,W,32,5,13,0.385,1,3,0.333,4,6,0.667,2,3,5,3,0,2,1,5,15,4,1,Herbert Jones,2023-24
22023,1630529,0022300539,"Jan 12, 2024",NOP @ DEN,L,19,3,4,0.75,2,2,1.0,0,0,0.0,0,1,1,1,0,1,1,1,8,-2,1,Herbert Jones,2023-24
22023,1630529,0022300525,"Jan 10, 2024",NOP @ GSW,W,23,4,7,0.571,4,7,0.571,0,0,0.0,1,4,5,4,1,2,1,1,12,10,1,Herbert Jones,2023-24
22023,1630529,0022300500,"Jan 07, 2024",NOP @ SAC,W,26,3,7,0.429,1,3,0.333,2,2,1.0,1,2,3,2,0,1,1,1,9,34,1,Herbert Jones,2023-24
22023,1630529,0022300486,"Jan 05, 2024",NOP vs. LAC,L,25,3,6,0.5,1,2,0.5,2,2,1.0,0,0,0,2,1,1,0,1,9,-10,1,Herbert Jones,2023-24
22023,1630529,0022300471,"Jan 03, 2024",NOP @ MIN,W,37,6,11,0.545,4,5,0.8,0,0,0.0,0,3,3,2,1,1,3,3,16,10,1,Herbert Jones,2023-24
22023,1630529,0022300461,"Jan 02, 2024",NOP vs. BKN,W,24,5,10,0.5,2,4,0.5,2,2,1.0,2,2,4,1,2,1,3,1,14,19,1,Herbert Jones,2023-24
22023,1630529,0022300446,"Dec 31, 2023",NOP vs. LAL,W,29,5,9,0.556,3,5,0.6,0,0,0.0,3,1,4,1,0,0,0,3,13,8,1,Herbert Jones,2023-24
22023,1630529,0022300424,"Dec 28, 2023",NOP vs. UTA,W,29,3,4,0.75,0,1,0.0,0,0,0.0,0,3,3,1,0,1,1,4,6,6,1,Herbert Jones,2023-24
22023,1630529,0022300410,"Dec 26, 2023",NOP vs. MEM,L,32,2,8,0.25,0,4,0.0,0,0,0.0,0,3,3,3,1,0,0,1,4,0,1,Herbert Jones,2023-24
22023,1630529,0022300392,"Dec 23, 2023",NOP vs. HOU,L,18,2,8,0.25,2,4,0.5,0,0,0.0,3,0,3,1,0,0,0,1,6,-13,1,Herbert Jones,2023-24
22023,1630529,0022300375,"Dec 21, 2023",NOP @ CLE,W,30,3,7,0.429,0,1,0.0,1,1,1.0,1,0,1,4,0,1,0,1,7,5,1,Herbert Jones,2023-24
22023,1630529,0022300360,"Dec 19, 2023",NOP vs. MEM,L,30,3,10,0.3,1,5,0.2,0,0,0.0,0,1,1,2,0,0,1,3,7,0,1,Herbert Jones,2023-24
22023,1630529,0022300345,"Dec 17, 2023",NOP @ SAS,W,19,0,5,0.0,0,3,0.0,2,2,1.0,1,0,1,3,1,0,2,3,2,2,1,Herbert Jones,2023-24
22023,1630529,0022300326,"Dec 15, 2023",NOP @ CHA,W,28,3,4,0.75,1,2,0.5,4,6,0.667,1,1,2,1,1,1,0,1,11,2,1,Herbert Jones,2023-24
22023,1630529,0022300311,"Dec 13, 2023",NOP @ WAS,W,20,3,9,0.333,0,1,0.0,0,0,0.0,1,1,2,1,2,0,1,3,6,-17,1,Herbert Jones,2023-24
22023,1630529,0022300301,"Dec 11, 2023",NOP vs. MIN,W,32,2,7,0.286,1,3,0.333,2,3,0.667,3,7,10,5,0,0,0,4,7,20,1,Herbert Jones,2023-24
22023,1630529,0022301230,"Dec 07, 2023",NOP @ LAL,L,26,4,10,0.4,0,3,0.0,2,2,1.0,4,3,7,1,2,1,1,4,10,-22,1,Herbert Jones,2023-24
22023,1630529,0022301204,"Dec 04, 2023",NOP @ SAC,W,35,8,13,0.615,3,5,0.6,4,4,1.0,3,2,5,5,0,2,1,5,23,-3,1,Herbert Jones,2023-24
22023,1630529,0022300285,"Dec 02, 2023",NOP @ CHI,L,36,4,11,0.364,0,4,0.0,9,10,0.9,4,3,7,4,3,1,2,1,17,5,1,Herbert Jones,2023-24
22023,1630529,0022300278,"Dec 01, 2023",NOP vs. SAS,W,31,6,8,0.75,3,4,0.75,2,2,1.0,2,2,4,0,3,1,1,1,17,14,1,Herbert Jones,2023-24
22023,1630529,0022300262,"Nov 29, 2023",NOP vs. PHI,W,33,3,8,0.375,0,3,0.0,1,1,1.0,1,2,3,6,0,0,5,2,7,14,1,Herbert Jones,2023-24
22023,1630529,0022300256,"Nov 27, 2023",NOP @ UTA,L,32,4,7,0.571,2,5,0.4,0,0,0.0,0,4,4,0,1,0,3,4,10,-10,1,Herbert Jones,2023-24
22023,1630529,0022300243,"Nov 25, 2023",NOP @ UTA,L,26,6,11,0.545,1,4,0.25,0,0,0.0,1,0,1,1,1,1,1,3,13,-18,1,Herbert Jones,2023-24
22023,1630529,0022300052,"Nov 24, 2023",NOP @ LAC,W,24,5,7,0.714,3,4,0.75,1,2,0.5,2,2,4,4,1,1,3,5,14,22,1,Herbert Jones,2023-24
22023,1630529,0022300233,"Nov 22, 2023",NOP vs. SAC,W,39,1,6,0.167,0,4,0.0,5,6,0.833,0,5,5,3,3,1,2,4,7,-8,1,Herbert Jones,2023-24
22023,1630529,0022300222,"Nov 20, 2023",NOP vs. SAC,W,27,7,9,0.778,1,2,0.5,3,4,0.75,1,6,7,4,1,2,1,4,18,39,1,Herbert Jones,2023-24
22023,1630529,0022300203,"Nov 18, 2023",NOP vs. MIN,L,28,3,7,0.429,3,4,0.75,4,4,1.0,1,3,4,8,2,2,0,6,13,11,1,Herbert Jones,2023-24
22023,1630529,0022300034,"Nov 17, 2023",NOP vs. DEN,W,37,3,8,0.375,0,1,0.0,2,2,1.0,0,5,5,4,3,1,1,2,8,-2,1,Herbert Jones,2023-24
22023,1630529,0022300022,"Nov 14, 2023",NOP vs. DAL,W,31,6,8,0.75,2,4,0.5,5,6,0.833,1,3,4,4,5,2,2,5,19,8,1,Herbert Jones,2023-24
22023,1630529,0022300156,"Nov 06, 2023",NOP @ DEN,L,31,1,3,0.333,0,2,0.0,2,2,1.0,0,2,2,2,2,0,1,2,4,-23,1,Herbert Jones,2023-24
22023,1630529,0022300135,"Nov 04, 2023",NOP vs. ATL,L,33,6,13,0.462,1,5,0.2,0,0,0.0,1,1,2,1,3,1,3,1,13,-26,1,Herbert Jones,2023-24
22023,1630529,0022300129,"Nov 02, 2023",NOP vs. DET,W,34,6,7,0.857,0,1,0.0,9,9,1.0,0,5,5,3,3,4,0,4,21,10,1,Herbert Jones,2023-24
22023,1630529,0022300121,"Nov 01, 2023",NOP @ OKC,W,31,2,9,0.222,1,6,0.167,0,0,0.0,0,6,6,1,0,1,1,5,5,10,1,Herbert Jones,2023-24
22023,1630529,0022300108,"Oct 30, 2023",NOP vs. GSW,L,22,1,5,0.2,0,4,0.0,2,2,1.0,0,2,2,1,2,1,0,4,4,-22,1,Herbert Jones,2023-24
22023,1630529,0022300090,"Oct 28, 2023",NOP vs. NYK,W,28,4,6,0.667,2,2,1.0,0,0,0.0,0,2,2,1,0,3,1,5,10,6,1,Herbert Jones,2023-24
22023,1630529,0022300071,"Oct 25, 2023",NOP @ MEM,W,38,4,8,0.5,2,3,0.667,3,5,0.6,3,5,8,3,1,1,3,3,13,2,1,Herbert Jones,2023-24
22022,1630529,0022201225,"Apr 09, 2023",NOP @ MIN,L,39,1,4,0.25,0,2,0.0,2,2,1.0,1,2,3,4,5,1,3,5,4,10,1,Herbert Jones,2022-23
22022,1630529,0022201209,"Apr 07, 2023",NOP vs. NYK,W,34,7,7,1.0,1,1,1.0,0,0,0.0,0,4,4,4,0,3,1,2,15,4,1,Herbert Jones,2022-23
22022,1630529,0022201194,"Apr 05, 2023",NOP vs. MEM,W,44,11,21,0.524,5,8,0.625,8,9,0.889,3,4,7,3,0,3,2,3,35,20,1,Herbert Jones,2022-23
22022,1630529,0022201185,"Apr 04, 2023",NOP vs. SAC,L,31,5,10,0.5,1,1,1.0,0,0,0.0,1,3,4,3,1,0,2,1,11,-2,1,Herbert Jones,2022-23
22022,1630529,0022201162,"Apr 01, 2023",NOP vs. LAC,W,30,2,3,0.667,1,1,1.0,7,7,1.0,0,4,4,2,0,1,0,5,12,-1,1,Herbert Jones,2022-23
22022,1630529,0022201147,"Mar 30, 2023",NOP @ DEN,W,34,2,6,0.333,2,2,1.0,0,0,0.0,2,5,7,1,0,0,3,2,6,19,1,Herbert Jones,2022-23
22022,1630529,0022201135,"Mar 28, 2023",NOP @ GSW,L,35,5,11,0.455,3,5,0.6,0,0,0.0,4,2,6,4,2,0,0,3,13,-11,1,Herbert Jones,2022-23
22022,1630529,0022201127,"Mar 27, 2023",NOP @ POR,W,26,3,4,0.75,0,0,0.0,1,1,1.0,1,1,2,4,0,0,1,0,7,32,1,Herbert Jones,2022-23
22022,1630529,0022201112,"Mar 25, 2023",NOP @ LAC,W,23,2,2,1.0,0,0,0.0,0,0,0.0,4,2,6,2,2,0,2,2,4,12,1,Herbert Jones,2022-23
22022,1630529,0022201095,"Mar 23, 2023",NOP vs. CHA,W,29,1,5,0.2,0,1,0.0,0,0,0.0,2,1,3,2,1,0,0,1,2,12,1,Herbert Jones,2022-23
22022,1630529,0022201080,"Mar 21, 2023",NOP vs. SAS,W,25,2,4,0.5,0,2,0.0,0,2,0.0,0,2,2,4,1,0,2,3,4,19,1,Herbert Jones,2022-23
22022,1630529,0022201067,"Mar 19, 2023",NOP @ HOU,W,33,4,7,0.571,2,4,0.5,3,3,1.0,2,2,4,3,1,0,2,4,13,6,1,Herbert Jones,2022-23
22022,1630529,0022201051,"Mar 17, 2023",NOP @ HOU,L,28,3,4,0.75,0,0,0.0,3,4,0.75,1,0,1,1,4,0,0,5,9,8,1,Herbert Jones,2022-23
22022,1630529,0022201030,"Mar 14, 2023",NOP vs. LAL,L,34,7,16,0.438,2,8,0.25,4,6,0.667,5,2,7,1,2,0,3,4,20,-15,1,Herbert Jones,2022-23
22022,1630529,0022201017,"Mar 12, 2023",NOP vs. POR,W,31,7,9,0.778,2,4,0.5,0,0,0.0,0,4,4,7,2,0,2,2,16,43,1,Herbert Jones,2022-23
22022,1630529,0022201011,"Mar 11, 2023",NOP vs. OKC,L,18,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,1,0,0,2,5,4,-7,1,Herbert Jones,2022-23
22022,1630529,0022200988,"Mar 08, 2023",NOP vs. DAL,W,37,6,15,0.4,0,4,0.0,2,2,1.0,4,5,9,2,2,1,1,2,14,-3,1,Herbert Jones,2022-23
22022,1630529,0022200976,"Mar 06, 2023",NOP @ SAC,L,37,5,8,0.625,3,3,1.0,0,0,0.0,1,7,8,8,1,1,1,5,13,-4,1,Herbert Jones,2022-23
22022,1630529,0022200953,"Mar 03, 2023",NOP @ GSW,L,36,3,5,0.6,0,1,0.0,1,2,0.5,2,1,3,5,4,1,2,3,7,-6,1,Herbert Jones,2022-23
22022,1630529,0022200941,"Mar 01, 2023",NOP @ POR,W,28,3,7,0.429,1,1,1.0,0,0,0.0,2,3,5,2,1,0,1,5,7,7,1,Herbert Jones,2022-23
22022,1630529,0022200922,"Feb 27, 2023",NOP vs. ORL,L,33,3,9,0.333,1,3,0.333,3,4,0.75,2,4,6,2,1,1,1,3,10,1,1,Herbert Jones,2022-23
22022,1630529,0022200906,"Feb 25, 2023",NOP @ NYK,L,13,3,5,0.6,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,1,6,-10,1,Herbert Jones,2022-23
22022,1630529,0022200890,"Feb 23, 2023",NOP @ TOR,L,34,1,3,0.333,0,1,0.0,0,0,0.0,0,5,5,2,1,2,0,1,2,-3,1,Herbert Jones,2022-23
22022,1630529,0022200882,"Feb 15, 2023",NOP @ LAL,L,30,5,9,0.556,1,3,0.333,0,0,0.0,3,0,3,5,1,0,1,1,11,-11,1,Herbert Jones,2022-23
22022,1630529,0022200864,"Feb 13, 2023",NOP @ OKC,W,24,2,4,0.5,0,1,0.0,0,0,0.0,1,4,5,2,2,0,0,3,4,-5,1,Herbert Jones,2022-23
22022,1630529,0022200842,"Feb 10, 2023",NOP vs. CLE,L,29,4,8,0.5,1,2,0.5,2,2,1.0,1,1,2,0,1,1,1,3,11,-12,1,Herbert Jones,2022-23
22022,1630529,0022200818,"Feb 07, 2023",NOP vs. ATL,W,40,4,7,0.571,0,1,0.0,3,5,0.6,2,7,9,4,3,1,1,4,11,9,1,Herbert Jones,2022-23
22022,1630529,0022200807,"Feb 05, 2023",NOP vs. SAC,W,33,2,6,0.333,0,0,0.0,1,2,0.5,1,1,2,2,1,1,1,2,5,35,1,Herbert Jones,2022-23
22022,1630529,0022200798,"Feb 04, 2023",NOP vs. LAL,W,40,2,9,0.222,0,2,0.0,0,0,0.0,1,3,4,3,4,0,3,5,4,7,1,Herbert Jones,2022-23
22022,1630529,0022200782,"Feb 02, 2023",NOP @ DAL,L,35,4,9,0.444,1,6,0.167,0,1,0.0,0,2,2,1,3,1,4,4,9,-11,1,Herbert Jones,2022-23
22022,1630529,0022200768,"Jan 31, 2023",NOP @ DEN,L,37,6,8,0.75,2,4,0.5,7,8,0.875,2,2,4,4,5,0,2,4,21,-25,1,Herbert Jones,2022-23
22022,1630529,0022200755,"Jan 29, 2023",NOP @ MIL,L,27,4,11,0.364,2,3,0.667,1,2,0.5,2,3,5,2,1,1,1,3,11,-23,1,Herbert Jones,2022-23
22022,1630529,0022200747,"Jan 28, 2023",NOP vs. WAS,L,31,3,5,0.6,0,1,0.0,2,2,1.0,0,4,4,1,0,1,0,3,8,-6,1,Herbert Jones,2022-23
22022,1630529,0022200724,"Jan 25, 2023",NOP vs. MIN,L,26,2,9,0.222,0,5,0.0,0,0,0.0,4,1,5,1,0,0,1,3,4,-19,1,Herbert Jones,2022-23
22022,1630529,0022200716,"Jan 24, 2023",NOP vs. DEN,L,24,3,8,0.375,0,2,0.0,0,0,0.0,5,1,6,1,3,1,4,4,6,7,1,Herbert Jones,2022-23
22022,1630529,0022200699,"Jan 22, 2023",NOP @ MIA,L,30,4,5,0.8,0,1,0.0,3,4,0.75,0,4,4,4,2,1,3,1,11,-6,1,Herbert Jones,2022-23
22022,1630529,0022200683,"Jan 20, 2023",NOP @ ORL,L,19,4,5,0.8,1,1,1.0,1,4,0.25,1,0,1,3,2,1,0,6,10,0,1,Herbert Jones,2022-23
22022,1630529,0022200605,"Jan 09, 2023",NOP @ WAS,W,13,1,2,0.5,0,0,0.0,3,4,0.75,0,0,0,0,1,0,0,1,5,-6,1,Herbert Jones,2022-23
22022,1630529,0022200593,"Jan 07, 2023",NOP @ DAL,L,34,6,13,0.462,1,3,0.333,3,4,0.75,1,5,6,1,5,1,1,4,16,-7,1,Herbert Jones,2022-23
22022,1630529,0022200586,"Jan 06, 2023",NOP vs. BKN,L,26,2,7,0.286,1,2,0.5,0,0,0.0,1,1,2,3,0,1,0,6,5,-16,1,Herbert Jones,2022-23
22022,1630529,0022200572,"Jan 04, 2023",NOP vs. HOU,W,31,1,1,1.0,1,1,1.0,6,6,1.0,1,4,5,0,2,1,1,3,9,5,1,Herbert Jones,2022-23
22022,1630529,0022200554,"Jan 02, 2023",NOP @ PHI,L,29,4,7,0.571,0,1,0.0,0,0,0.0,1,2,3,2,2,0,2,2,8,0,1,Herbert Jones,2022-23
22022,1630529,0022200543,"Dec 31, 2022",NOP @ MEM,L,28,2,12,0.167,0,4,0.0,0,1,0.0,5,6,11,3,3,0,2,1,4,-1,1,Herbert Jones,2022-23
22022,1630529,0022200488,"Dec 23, 2022",NOP @ OKC,W,37,4,12,0.333,0,3,0.0,7,8,0.875,1,5,6,3,3,1,3,5,15,3,1,Herbert Jones,2022-23
22022,1630529,0022200477,"Dec 22, 2022",NOP vs. SAS,W,34,4,8,0.5,2,4,0.5,2,2,1.0,1,2,3,2,2,1,2,2,12,16,1,Herbert Jones,2022-23
22022,1630529,0022200457,"Dec 19, 2022",NOP vs. MIL,L,31,3,11,0.273,2,8,0.25,1,2,0.5,1,1,2,1,5,0,2,5,9,7,1,Herbert Jones,2022-23
22022,1630529,0022200444,"Dec 17, 2022",NOP @ PHX,L,31,3,4,0.75,2,3,0.667,0,0,0.0,0,3,3,4,0,0,0,3,8,-13,1,Herbert Jones,2022-23
22022,1630529,0022200426,"Dec 15, 2022",NOP @ UTA,L,21,3,6,0.5,1,1,1.0,5,6,0.833,3,1,4,4,1,0,0,6,12,17,1,Herbert Jones,2022-23
22022,1630529,0022200412,"Dec 13, 2022",NOP @ UTA,L,20,2,5,0.4,0,2,0.0,2,2,1.0,0,0,0,2,0,0,0,1,6,-12,1,Herbert Jones,2022-23
22022,1630529,0022200318,"Nov 30, 2022",NOP vs. TOR,W,20,4,9,0.444,2,5,0.4,2,2,1.0,1,3,4,1,0,0,2,1,12,19,1,Herbert Jones,2022-23
22022,1630529,0022200304,"Nov 28, 2022",NOP vs. OKC,W,39,4,12,0.333,1,5,0.2,3,5,0.6,1,2,3,3,4,3,4,3,12,0,1,Herbert Jones,2022-23
22022,1630529,0022200279,"Nov 25, 2022",NOP @ MEM,L,23,4,11,0.364,2,4,0.5,3,4,0.75,2,3,5,3,1,1,1,2,13,-21,1,Herbert Jones,2022-23
22022,1630529,0022200269,"Nov 23, 2022",NOP @ SAS,W,19,3,7,0.429,1,4,0.25,2,2,1.0,0,2,2,1,0,1,0,3,9,15,1,Herbert Jones,2022-23
22022,1630529,0022200253,"Nov 21, 2022",NOP vs. GSW,W,20,1,6,0.167,0,4,0.0,1,2,0.5,0,3,3,2,1,3,2,3,3,18,1,Herbert Jones,2022-23
22022,1630529,0022200231,"Nov 18, 2022",NOP vs. BOS,L,36,7,12,0.583,2,4,0.5,1,2,0.5,1,6,7,2,3,0,2,3,17,-9,1,Herbert Jones,2022-23
22022,1630529,0022200217,"Nov 16, 2022",NOP vs. CHI,W,32,3,7,0.429,2,2,1.0,2,3,0.667,3,1,4,3,1,0,1,4,10,21,1,Herbert Jones,2022-23
22022,1630529,0022200206,"Nov 15, 2022",NOP vs. MEM,W,23,4,7,0.571,2,3,0.667,0,1,0.0,1,2,3,2,0,1,0,4,10,3,1,Herbert Jones,2022-23
22022,1630529,0022200191,"Nov 12, 2022",NOP vs. HOU,W,19,3,7,0.429,0,3,0.0,0,0,0.0,1,2,3,1,0,0,0,3,6,15,1,Herbert Jones,2022-23
22022,1630529,0022200175,"Nov 10, 2022",NOP vs. POR,L,34,3,6,0.5,0,0,0.0,4,4,1.0,1,2,3,2,0,0,1,2,10,-16,1,Herbert Jones,2022-23
22022,1630529,0022200166,"Nov 09, 2022",NOP @ CHI,W,28,5,9,0.556,0,2,0.0,7,8,0.875,1,3,4,3,3,0,1,4,17,10,1,Herbert Jones,2022-23
22022,1630529,0022200147,"Nov 07, 2022",NOP @ IND,L,29,7,12,0.583,1,3,0.333,1,1,1.0,0,2,2,2,1,1,2,2,16,-6,1,Herbert Jones,2022-23
22022,1630529,0022200134,"Nov 05, 2022",NOP @ ATL,L,34,7,13,0.538,0,2,0.0,5,9,0.556,4,5,9,2,3,0,0,5,19,-6,1,Herbert Jones,2022-23
22022,1630529,0022200128,"Nov 04, 2022",NOP vs. GSW,W,29,1,5,0.2,0,2,0.0,2,2,1.0,0,1,1,2,3,0,2,4,4,-6,1,Herbert Jones,2022-23
22022,1630529,0022200040,"Oct 23, 2022",NOP vs. UTA,L,35,3,9,0.333,0,3,0.0,3,5,0.6,1,3,4,1,0,1,3,6,9,-4,1,Herbert Jones,2022-23
22022,1630529,0022200017,"Oct 21, 2022",NOP @ CHA,W,32,2,3,0.667,0,0,0.0,3,3,1.0,1,1,2,2,0,2,0,4,7,16,1,Herbert Jones,2022-23
22022,1630529,0022200006,"Oct 19, 2022",NOP @ BKN,W,28,2,7,0.286,1,3,0.333,1,1,1.0,3,1,4,3,0,1,0,3,6,34,1,Herbert Jones,2022-23
22024,1642268,0022401136,"Apr 06, 2025",UTA @ ATL,L,35,6,14,0.429,1,4,0.25,4,5,0.8,0,3,3,12,1,1,4,2,17,-10,1,Isaiah Collier,2024-25
22024,1642268,0022401119,"Apr 04, 2025",UTA @ IND,L,33,5,15,0.333,0,4,0.0,5,6,0.833,3,2,5,5,1,0,1,4,15,-20,1,Isaiah Collier,2024-25
22024,1642268,0022401107,"Apr 02, 2025",UTA @ HOU,L,32,7,11,0.636,2,5,0.4,6,8,0.75,0,5,5,10,0,1,0,2,22,-16,1,Isaiah Collier,2024-25
22024,1642268,0022401089,"Mar 31, 2025",UTA @ CHA,L,32,6,11,0.545,0,3,0.0,5,6,0.833,0,2,2,7,3,1,4,1,17,-4,1,Isaiah Collier,2024-25
22024,1642268,0022401073,"Mar 28, 2025",UTA @ DEN,L,32,0,7,0.0,0,2,0.0,3,4,0.75,0,3,3,7,1,0,1,0,3,-18,1,Isaiah Collier,2024-25
22024,1642268,0022401065,"Mar 27, 2025",UTA vs. HOU,L,31,7,12,0.583,1,3,0.333,1,3,0.333,0,1,1,5,1,1,4,2,16,-6,1,Isaiah Collier,2024-25
22024,1642268,0022401050,"Mar 25, 2025",UTA vs. MEM,L,28,7,13,0.538,4,8,0.5,3,5,0.6,0,3,3,4,1,0,6,3,21,-21,1,Isaiah Collier,2024-25
22024,1642268,0022401030,"Mar 23, 2025",UTA vs. CLE,L,26,3,6,0.5,1,2,0.5,0,0,0.0,2,5,7,6,2,0,5,2,7,-30,1,Isaiah Collier,2024-25
22024,1642268,0022401020,"Mar 21, 2025",UTA vs. BOS,L,30,2,9,0.222,0,3,0.0,1,2,0.5,0,4,4,5,1,0,2,2,5,-14,1,Isaiah Collier,2024-25
22024,1642268,0022400627,"Mar 19, 2025",UTA vs. WAS,W,28,7,10,0.7,2,3,0.667,0,0,0.0,1,2,3,6,4,0,1,1,16,6,1,Isaiah Collier,2024-25
22024,1642268,0022400989,"Mar 17, 2025",UTA vs. CHI,L,26,3,10,0.3,0,1,0.0,2,2,1.0,0,6,6,8,0,0,1,1,8,-17,1,Isaiah Collier,2024-25
22024,1642268,0022400981,"Mar 16, 2025",UTA @ MIN,L,31,4,9,0.444,0,0,0.0,3,3,1.0,2,4,6,6,0,0,5,2,11,-22,1,Isaiah Collier,2024-25
22024,1642268,0022400966,"Mar 14, 2025",UTA vs. TOR,L,36,6,11,0.545,0,0,0.0,4,5,0.8,1,4,5,8,1,0,1,1,16,12,1,Isaiah Collier,2024-25
22024,1642268,0022400950,"Mar 12, 2025",UTA @ MEM,L,28,4,8,0.5,1,2,0.5,2,4,0.5,0,4,4,6,1,0,7,3,11,3,1,Isaiah Collier,2024-25
22024,1642268,0022400929,"Mar 10, 2025",UTA @ BOS,L,28,3,5,0.6,1,2,0.5,1,2,0.5,0,1,1,4,0,0,0,0,8,-14,1,Isaiah Collier,2024-25
22024,1642268,0022400924,"Mar 09, 2025",UTA @ PHI,L,30,4,10,0.4,0,1,0.0,5,5,1.0,1,4,5,10,2,0,7,4,13,23,1,Isaiah Collier,2024-25
22024,1642268,0022400905,"Mar 07, 2025",UTA @ TOR,L,30,1,4,0.25,0,1,0.0,4,6,0.667,0,3,3,6,0,0,4,3,6,-11,1,Isaiah Collier,2024-25
22024,1642268,0022400894,"Mar 05, 2025",UTA @ WAS,L,31,7,14,0.5,0,2,0.0,5,9,0.556,1,5,6,6,2,0,4,4,19,-9,1,Isaiah Collier,2024-25
22024,1642268,0022400881,"Mar 03, 2025",UTA vs. DET,L,32,4,12,0.333,0,2,0.0,3,4,0.75,0,3,3,2,2,0,3,2,11,-22,1,Isaiah Collier,2024-25
22024,1642268,0022400872,"Mar 02, 2025",UTA vs. NOP,L,29,3,8,0.375,0,2,0.0,5,5,1.0,0,2,2,8,1,2,0,2,11,-22,1,Isaiah Collier,2024-25
22024,1642268,0022400858,"Feb 28, 2025",UTA vs. MIN,W,30,4,8,0.5,0,2,0.0,3,4,0.75,0,3,3,14,0,0,6,1,11,16,1,Isaiah Collier,2024-25
22024,1642268,0022400843,"Feb 26, 2025",UTA vs. SAC,L,26,3,6,0.5,2,4,0.5,1,4,0.25,1,2,3,7,2,0,0,1,9,-14,1,Isaiah Collier,2024-25
22024,1642268,0022400827,"Feb 24, 2025",UTA vs. POR,L,24,2,9,0.222,1,3,0.333,1,2,0.5,1,2,3,4,0,0,4,2,6,-28,1,Isaiah Collier,2024-25
22024,1642268,0022400809,"Feb 22, 2025",UTA vs. HOU,W,33,4,13,0.308,1,3,0.333,3,6,0.5,1,3,4,10,1,0,3,0,12,0,1,Isaiah Collier,2024-25
22024,1642268,0022400804,"Feb 21, 2025",UTA vs. OKC,L,29,4,10,0.4,1,3,0.333,0,0,0.0,1,2,3,12,1,0,4,2,9,-8,1,Isaiah Collier,2024-25
22024,1642268,0022401004,"Feb 13, 2025",UTA vs. LAC,L,32,5,9,0.556,3,6,0.5,3,4,0.75,1,3,4,8,4,0,7,1,16,-2,1,Isaiah Collier,2024-25
22024,1642268,0022400781,"Feb 12, 2025",UTA vs. LAL,W,30,4,6,0.667,1,3,0.333,1,2,0.5,0,7,7,9,0,0,4,3,10,-14,1,Isaiah Collier,2024-25
22024,1642268,0022400768,"Feb 10, 2025",UTA @ LAL,L,33,6,12,0.5,1,3,0.333,0,0,0.0,0,4,4,10,0,0,4,4,13,-16,1,Isaiah Collier,2024-25
